doc_id,event_date,t0,CAR_aug,alpha_aug,n_est_aug,delisted_flag,b_mktrf,b_banks_x,b_d_dgs2,name,bank_IDRSSD,S,S_norm,char_quarter,uninsured_share,size,ROA,NPL_ratio,equity_ratio,deposit_reliance,CAR_mkt,beta_mkt,n_est_mkt,vulnerability_score,is_trust_or_specialized
1,2022-01-20,2022-01-20,-0.030060131101725958,7.879800231657865e-05,200,False,-0.24418141782359848,1.2499736786847673,0.0721903906331457,FIRST BANK,216922,0.1231,0.0243,2021-12-31,0.3570769407984108,16.168486913637565,0.009603278556028,0.0057935970204358,0.1216417502430629,0.9905370910437196,-0.0106398378331264,1.088404174996748,200,-0.0055768569438161,False
1,2022-01-20,2022-01-20,-0.019978922276768153,6.231634745052927e-06,200,False,-0.3719326214465396,1.4639327864894685,-0.006540209671358071,"WESBANCO BANK, INC.",645625,0.1231,0.0243,2021-12-31,0.3000445384984881,16.641569073049503,0.014650091872634,0.0044958366874287,0.1561852553279551,0.9639891839836344,-0.0067935197508361,1.180590964638125,200,-0.0161982088105179,False
1,2022-01-20,2022-01-20,-0.03345469032622455,-0.00048545904924644713,200,False,-0.05888199548123524,1.2539529660825295,0.030441903185503914,UNITED BANK,365325,0.1231,0.0243,2021-12-31,0.3611755160712249,17.192747261606584,0.0126667978389553,0.0041790658754201,0.1633501279612647,0.9636362746012214,-0.0184960156418289,1.2796202622777413,200,-0.0197593159230139,False
1,2022-01-20,2022-01-20,0.020789883879960894,0.0003875046354945444,200,False,-0.280449572770598,1.1189081719798766,0.009446253632428464,"WASHINGTON TRUST COMPANY, OF WESTERLY, THE",816603,0.1231,0.0243,2021-12-31,0.2582120051187971,15.581955296126385,0.0132951727669897,0.0032992710815678,0.0980778178802184,0.9454937881200344,0.0323648958261209,0.906860297034835,200,-0.0137346408651125,False
1,2022-01-20,2022-01-20,-0.049334970429284725,0.00024742208266759105,200,False,-0.10112645566852561,1.1258394202324107,-0.03519226955025985,HORIZON BANK,130541,0.1231,0.0243,2021-12-31,0.4230847113950081,15.808586695787085,0.012535172726569,0.0046501565373108,0.1078077456857877,0.8945966004737153,-0.042946612870499,1.0879585232085671,200,0.0062539149106294,False
1,2022-01-20,2022-01-20,-0.0015525357283293576,0.0008561227685210205,200,False,-0.40317787299494817,1.3034350989878927,-0.017583981856430796,CENTRAL PACIFIC BANK,701062,0.1231,0.0243,2021-12-31,0.3808499097796027,15.817972238330883,0.0115401521856641,0.0014189509478608,0.0862733736648923,0.9839067281111438,0.0087250022546224,0.9726065539578312,200,-0.0108087492314031,False
1,2022-01-20,2022-01-20,-0.1095247979603427,0.00035827636300182937,200,False,0.5154623606390658,1.1606799839417745,0.014358307451197918,SILICON VALLEY BANK,802866,0.1231,0.0243,2021-12-31,0.8474972705570153,19.15583801296937,0.0062038248929672,0.0012674462466993,0.0709316764230682,0.987847419318217,-0.0972643296951524,1.7698230423931796,200,0.0358832043325153,False
1,2022-01-20,2022-01-20,0.002022405424107882,0.00011014403811067845,200,False,-0.19172444424965762,0.9186266455776139,0.026291657808042664,"COMMUNITY TRUST BANK, INC.",509811,0.1231,0.0243,2021-12-31,0.2510537678862629,15.499032042254411,0.0162255101881628,0.0048733014895447,0.1327137382152124,0.9323347942531396,0.0133375435267772,0.7833430289662845,200,-0.0195206761466614,False
1,2022-01-20,2022-01-20,-0.02574261768680001,-0.0004078094203875991,200,False,-0.2575634744128411,1.1009288421008918,0.01252106179730164,OLD NATIONAL BANK,208244,0.1231,0.0243,2021-12-31,0.3615800997038544,17.00821114068989,0.0119615133528391,0.0080796034230521,0.1253823328129146,0.8768942130746581,-0.014399256382171,0.9055255449314316,200,-0.0209391121420312,False
1,2022-01-20,2022-01-20,-0.0322069115877163,0.000603716072633277,200,False,0.1787611448808882,0.8781188756627126,-0.010954665742384254,FIRST REPUBLIC BANK,4114567,0.1231,0.0243,2021-12-31,0.735068867127675,19.014489290872792,0.0081624539257215,0.0010269791386924,0.08778985599143,0.9463141348453866,-0.0252098300583069,1.1198399346916772,200,-0.0043878506876333,False
